72.4231,-198.8368,72.7943,-203.1054
72.7943,-203.6312,73.1964,-207.7761
73.9078,-216.6536,74.3099,-227.4489
100.8313,-195.6259,100.9968,-196.7543
100.9968,-196.7543,100.6959,-196.9799
100.6959,-196.9799,100.8012,-197.9127
100.8012,-197.9127,101.0870,-198.2738
101.1623,-199.3570,100.9366,-199.7782
100.9366,-199.7782,101.0269,-200.6358
101.0269,-200.6358,101.1773,-200.8013
101.1773,-200.8013,101.3428,-202.0951
101.3578,-202.0951,101.1171,-202.4561
101.1171,-202.4561,101.1773,-203.2084
101.1924,-203.2084,101.3879,-203.5544
101.4180,-203.5544,101.4932,-204.7279
99.2470,-214.6615,98.3210,-214.4932
98.3210,-214.4932,98.1406,-215.3831
96.3848,-214.6495,95.4468,-215.2027
95.4468,-215.2027,95.8316,-215.8280
94.6891,-217.1148,93.9916,-216.7901
93.9916,-216.7901,93.6789,-217.6560
94.6530,-219.4839,93.9195,-219.8086
93.9195,-219.8086,94.2802,-220.5542
99.3311,-221.1074,98.6577,-221.4321
98.6577,-221.4321,98.9343,-222.1898
96.1580,-221.3959,95.8642,-222.0815
95.8642,-222.0489,96.8436,-222.3264
100.5981,-219.0290,100.3369,-219.7309
100.3369,-219.7472,101.1204,-220.0737
93.7094,-217.7720,94.5419,-217.9353
94.2808,-220.6777,94.8847,-220.2696
96.8273,-222.3264,97.0068,-221.5592
100.6470,-218.9310,101.3653,-219.2575
100.0431,-216.6947,100.5491,-217.3966
100.5491,-217.3966,101.3000,-217.0701
101.3000,-217.0701,100.8593,-216.2376
100.8593,-216.2376,100.1737,-216.6620
99.2595,-214.7685,98.9820,-215.6336
95.9131,-215.8458,96.6804,-215.4377
96.6804,-215.4377,96.3376,-214.6868
94.6889,-217.1681,94.5256,-217.8373
99.3472,-221.1497,99.7272,-221.7730
99.7272,-221.7730,99.0051,-222.2063
96.2230,-221.3701,96.9603,-221.5678
94.6571,-219.5002,94.9839,-220.2375
101.4248,-219.2860,101.1570,-220.0547
103.6897,-234.0688,103.7720,-235.2922
103.7720,-235.3275,103.5838,-235.6804
103.5838,-235.6804,103.6191,-236.1745
103.6191,-236.1745,103.8897,-236.5627
103.8897,-236.5627,103.9720,-237.8568
103.9720,-237.8568,103.7132,-238.2803
103.7132,-238.2803,103.7485,-238.9155
103.7603,-238.9155,104.0661,-239.2214
104.0661,-239.2214,104.1250,-240.1978
104.6897,-225.8487,104.7267,-226.4309
104.7267,-226.4309,104.4587,-226.7081
104.4587,-226.7081,104.4772,-227.1055
104.4772,-227.1055,104.8006,-227.3457
104.8006,-227.3457,104.8745,-228.4361
104.8745,-228.4361,104.6065,-228.8335
104.6065,-228.8335,104.6989,-229.1662
104.6989,-229.1662,104.9300,-229.3140
104.9300,-229.3140,104.9854,-229.8407
74.9901,-263.4443,72.1694,-263.7153
72.1694,-263.7153,71.3442,-249.4026
105.6854,-268.6725,105.3495,-265.5625
105.3495,-265.5625,105.5012,-265.4107
105.5012,-265.4107,105.4145,-264.7714
105.4145,-264.7714,105.6312,-264.6197
105.6312,-264.6197,105.2953,-260.7402
105.2953,-260.7402,107.2784,-260.5777
109.9008,-260.3501,111.7430,-260.2201
114.3763,-260.0358,116.3594,-259.8950
105.3737,-240.8269,105.3923,-241.1622
105.3923,-241.1622,105.6345,-241.3112
105.6345,-241.3112,105.7462,-242.6524
105.9511,-243.7328,105.6158,-243.8446
105.6158,-243.8446,105.6158,-244.1705
105.6158,-244.1705,105.7555,-244.3196
105.7835,-244.3196,105.7928,-244.5524
105.7928,-244.5524,105.6624,-244.6549
105.6624,-244.6549,105.6810,-244.9063
114.5957,-259.7059,114.3821,-257.0212
114.3821,-257.0212,117.0363,-256.8483
112.2364,-260.3771,114.4736,-260.2347
107.2330,-260.6008,109.7753,-260.4178
107.2740,-245.8075,146.7897,-243.0453
106.0018,-270.2436,106.0955,-271.4620
106.0955,-271.4620,105.7768,-271.5558
105.7768,-271.5558,105.7393,-272.0525
105.7393,-272.0525,105.9268,-272.8679
105.9268,-272.8679,106.1142,-275.8858
106.5547,-277.1605,106.7516,-280.5346
76.3910,-294.2258,76.5757,-297.1413
76.3088,-294.1231,74.6457,-294.2258
116.8129,-257.7148,117.8282,-257.6798
117.8282,-257.6798,117.8107,-259.3077
121.4165,-256.8746,121.3990,-256.6121
121.3990,-256.5771,124.2347,-256.3495
117.6035,-259.7975,123.5327,-259.3637
123.1100,-258.3180,123.0433,-257.2834
123.6217,-259.3748,128.4942,-259.0522
124.3433,-256.3845,124.5331,-259.0796
128.9707,-258.9826,131.1967,-258.8027
131.1967,-258.8027,131.4215,-259.6009
131.4215,-259.6009,133.1304,-259.4997
133.1192,-259.4997,133.1192,-258.5104
133.0630,-258.5104,133.4902,-258.4879
133.7488,-258.6678,135.4014,-258.5666
135.6402,-258.7259,143.9229,-258.3163
57.0525,-64.1897,57.0895,-64.5968
57.0895,-64.5968,45.5248,-65.2259
14.1784,-35.6248,6.2820,-35.9791
6.2820,-35.9791,6.0036,-31.1198
-6.0233,-33.6871,-15.0458,-34.1309
-23.5145,-46.9040,-29.2648,-47.2121
-29.2648,-47.2121,-29.4359,-44.9188
-29.4359,-44.9188,-34.5016,-45.1926
-37.4976,-24.7011,-39.4424,-24.8336
-39.4424,-24.8336,-39.4424,-26.0712
-39.4424,-26.0712,-42.7131,-26.3364
-42.7131,-26.3364,-42.5805,-29.6955
-42.5805,-29.6955,-42.3595,-29.9165
-42.3595,-29.9165,-42.3153,-30.4911
-42.3153,-30.4911,-42.9783,-30.5795
73.8011,-216.3604,73.1957,-207.8524
72.1746,-193.9977,71.9540,-190.0266
-62.1090,-34.5862,-61.6268,-41.8198
-61.5196,-43.2665,-61.0909,-51.6790
-33.9634,-27.6863,-29.0113,-27.4213
-28.4150,-27.4047,-26.4441,-27.2391
-25.9450,-23.9629,-25.7002,-27.2462
-26.3017,-27.4236,-25.8143,-27.3936
-25.8143,-27.3936,-25.8110,-27.2333
-26.3418,-27.4203,-26.4019,-27.2600
-28.3861,-27.4253,-28.3768,-27.5649
-28.3768,-27.5649,-28.8491,-27.5998
6.0419,-31.0675,13.9747,-30.6613
13.9747,-30.6613,14.2614,-35.5356
42.4980,-49.4466,41.2446,-26.1189
42.4284,-49.4466,39.9912,-49.5859
39.9912,-49.5859,39.9912,-50.2126
39.9519,-50.1681,37.8943,-50.2697
40.1551,-52.2003,40.2822,-53.5974
144.0316,-258.3031,158.8495,-257.4315
158.8495,-257.4315,159.2679,-265.0670
186.4577,-226.4256,187.2247,-237.4924
191.0471,-223.1066,191.3668,-228.0231
192.4039,-242.7720,192.8145,-249.2241
191.8760,-235.3229,192.1693,-239.8393
193.8116,-249.6347,193.9875,-251.9809
193.9875,-251.9809,193.0491,-252.0982
193.0491,-252.0982,193.8116,-264.4157
213.6956,-215.7321,213.9889,-220.6005
144.3203,-223.2360,143.1205,-207.2392
144.4288,-223.1718,151.8428,-222.4440
151.8428,-222.4440,151.8883,-222.7624
154.7539,-222.2848,159.4161,-221.8982
159.4161,-221.8982,159.5071,-222.4440
106.2784,-209.9511,107.7932,-209.7422
110.3004,-209.5332,111.6584,-209.3765
114.2701,-209.3243,114.8446,-209.2721
117.0384,-208.9587,118.3964,-208.8020
114.1656,-209.8466,115.6803,-224.7330
105.1816,-225.6732,115.6803,-224.8374
115.9138,-174.6796,116.1417,-176.0471
109.3609,-173.2550,109.5318,-174.1097
109.5318,-174.1097,110.3865,-174.0528
112.1530,-173.3120,112.2670,-173.9388
112.2670,-173.9388,113.0077,-173.9388
114.8881,-172.9701,114.9451,-173.5399
114.8881,-173.5969,116.5976,-173.7679
102.0102,-192.0591,102.0102,-190.3497
105.3721,-189.7228,106.1699,-189.7228
109.2469,-189.4949,110.0446,-189.4379
112.9507,-189.3810,114.1474,-189.2670
116.4266,-188.9251,117.6233,-188.7542
103.2068,-206.7605,103.3777,-207.8432
103.4347,-208.8688,103.3777,-209.6666
115.9471,-174.6966,116.1136,-176.1952
116.4466,-179.1924,116.5021,-180.4134
116.7797,-186.2412,116.8907,-187.4068
96.3340,-173.5414,96.0846,-170.1755
95.8353,-167.9939,95.5860,-164.6903
95.6483,-162.0724,95.4613,-157.7715
95.4613,-157.7715,94.8380,-157.7715
94.8380,-157.7715,94.8380,-156.7118
94.8726,-156.6174,95.2831,-156.5858
95.2831,-156.5858,95.2199,-154.9437
95.2199,-154.9437,94.6515,-154.9121
94.6515,-154.9121,94.5568,-153.8384
94.5568,-153.8384,95.1568,-153.7437
95.1568,-153.7437,95.0620,-152.1647
95.0620,-152.1647,94.2094,-152.1331
93.9252,-147.1752,94.7462,-147.1752
92.3266,-129.8530,93.1778,-129.8190
93.9609,-144.0164,94.5397,-144.0164
93.7225,-141.2927,94.2673,-141.3267
92.7352,-135.1302,93.3140,-135.1983
93.3140,-135.1983,93.3480,-135.7431
93.3480,-135.7431,93.8247,-135.8112
94.9083,-150.9015,94.5857,-147.1596
93.8761,-145.7402,94.5857,-145.6112
94.5857,-145.6112,94.5212,-144.0629
94.1986,-142.7726,94.1341,-141.5468
94.0696,-140.1274,93.7470,-135.8049
93.7470,-135.8049,93.1664,-135.8049
93.1664,-135.8049,93.1019,-135.2243
93.1019,-135.2243,92.8438,-135.2243
93.2309,-133.0953,92.9728,-129.8050
193.8994,-264.6517,194.4780,-274.3217
79.5209,-99.7361,83.7441,-99.1663
83.7441,-99.1663,90.1963,-98.7641
90.1963,-98.7641,99.3801,-97.6915
99.3801,-97.6915,104.0558,-96.9374
114.3406,-118.8773,116.7741,-118.5512
104.7564,-96.7765,104.7939,-93.0652
104.7939,-93.0652,104.1566,-87.0671
112.7039,-97.0014,116.1903,-96.5141
116.1903,-96.5141,120.1265,-93.1402
120.3140,-92.2405,121.8135,-92.4279
122.1134,-92.8028,125.7872,-92.5779
125.4498,-91.5282,126.5370,-91.0034
126.5370,-91.0034,126.5370,-90.4410
126.5370,-90.4410,131.1480,-90.1786
131.1480,-90.1786,135.5716,-91.1533
135.5716,-91.1533,140.0327,-93.9274
140.0327,-93.9274,144.2689,-94.7522
144.2689,-94.7522,148.3176,-94.8271
148.3176,-94.8271,160.9885,-93.7025
104.1071,-96.9119,104.7515,-96.8199
124.2034,-118.9985,124.1471,-117.9573
124.1471,-117.9573,126.8486,-117.8447
126.8486,-117.8447,126.9894,-119.9834
126.9894,-119.9834,127.7773,-120.0116
127.7773,-120.0116,127.8617,-120.4900
127.8617,-120.4900,129.6346,-120.4056
129.6346,-120.4056,129.5221,-119.8709
129.5221,-119.8709,130.5914,-119.8427
130.5914,-119.8427,130.6477,-120.2649
130.6477,-120.2649,132.3643,-120.1523
132.3643,-120.1523,132.2799,-119.7302
132.2799,-119.7302,133.4055,-119.6176
133.4055,-119.6176,133.4618,-119.9834
133.4618,-119.9834,135.0377,-119.9272
135.0377,-119.9272,134.9252,-119.4488
134.9252,-119.4488,136.3041,-119.3362
136.3041,-119.3362,136.3885,-119.8709
136.3885,-119.8709,137.7674,-119.7302
137.7674,-119.7302,137.7112,-119.2518
137.7112,-119.2518,138.4710,-119.1392
138.4710,-119.1392,138.3865,-118.5764
138.3865,-118.5764,140.6378,-118.3231
143.2550,-118.9704,143.2831,-118.1824
143.2831,-118.1824,145.0842,-118.0417
147.7857,-118.7452,147.7576,-117.8447
147.7857,-117.8447,148.6862,-117.7321
156.8753,-109.8526,157.0723,-112.1883
155.4401,-112.3290,155.5808,-114.1582
155.5808,-114.1582,155.7497,-114.2426
155.7497,-114.2426,155.8904,-115.0025
155.8904,-115.0025,155.6652,-115.1994
155.6652,-115.1994,156.0029,-118.8297
157.2615,-109.6153,177.1965,-108.0332
148.7821,-117.7428,149.9534,-117.6947
149.9413,-117.7851,150.5632,-124.8679
150.8248,-128.5168,151.1528,-130.2392
151.1528,-130.2392,151.9320,-130.1161
156.2206,-120.0206,156.3939,-121.8115
156.3407,-121.7411,158.8975,-121.4788
158.8975,-121.4788,161.2577,-145.8998
152.8333,-132.9845,153.6200,-141.3106
153.6200,-141.3106,154.3739,-141.2451
154.3739,-141.2451,154.4723,-142.1629
152.4399,-131.9356,153.4889,-131.8045
153.4889,-131.8045,153.5872,-132.8206
153.5872,-132.8206,152.8661,-132.8862
150.5909,-125.2080,150.4289,-125.2359
150.6244,-125.1689,150.5909,-124.8785
150.3954,-125.2750,150.7472,-128.5980
152.1361,-129.5397,153.2641,-129.4300
153.2641,-129.4300,153.3320,-130.3126
153.3320,-130.3126,150.5746,-130.6051
150.5746,-130.6051,150.8148,-133.3729
143.3128,-207.0620,165.7618,-205.3150
161.3247,-145.9261,162.9442,-162.9194
154.2180,-147.1589,155.3299,-159.0034
155.3299,-159.0034,156.1276,-158.9067
156.1276,-158.9067,156.2243,-159.7044
154.4243,-142.2218,153.6480,-142.3203
153.6480,-142.3203,154.0307,-146.2129
154.0307,-146.2129,154.9055,-146.1364
154.9055,-146.1364,154.9820,-147.0002
154.9820,-147.0002,154.2057,-147.0986
112.6603,-96.8923,112.7373,-95.1604
112.7373,-95.1604,114.7386,-94.8525
114.7386,-94.8525,116.3166,-94.8910
120.6656,-92.0045,118.3179,-91.9275
118.3179,-91.9275,116.3936,-92.1969
116.3936,-92.1969,116.6630,-88.0403
116.6630,-88.0403,116.5475,-87.4245
116.5475,-87.4245,117.5097,-82.6521
117.5097,-82.6521,109.4659,-83.2679
115.0465,-84.2300,107.5415,-84.9228
106.4254,-82.6136,103.8468,-82.8445
103.8468,-82.8445,103.7698,-85.4616
163.1164,-162.9996,186.3383,-160.9647
155.9344,-164.4360,156.5329,-170.2415
155.9344,-164.4360,156.7723,-164.2564
156.7723,-164.2564,156.7723,-163.4185
156.7723,-163.4185,155.6950,-163.5382
155.6950,-163.5382,155.3958,-159.8874
155.3958,-159.8874,156.0541,-159.7677
186.5346,-160.8648,188.8687,-160.6055
188.8687,-160.6055,188.9798,-161.9763
188.9798,-161.9763,188.6093,-162.1985
188.6093,-162.1985,188.9427,-166.4962
188.9427,-166.4962,188.3870,-166.6073
188.3870,-166.6073,189.0909,-175.2396
189.0909,-175.2396,189.6837,-175.2767
189.6837,-175.2767,190.1283,-179.5372
170.1219,-184.3821,187.6819,-182.8055
164.1961,-185.1433,135.2737,-188.1877
190.1649,-179.5589,194.4511,-179.2342
195.8636,-179.1043,196.3507,-179.0881
196.3507,-179.0881,196.4481,-181.3448
187.8595,-182.7898,188.3628,-188.4398
175.5775,-173.7012,175.4133,-171.9887
175.4133,-171.9887,176.1170,-171.9418
176.1170,-171.9418,176.2343,-173.6543
176.2343,-173.6543,175.5775,-173.7247
179.2403,-171.9967,179.1842,-171.5852
179.1842,-171.5852,181.9520,-171.3608
181.9520,-171.3608,181.9894,-171.7535
181.9894,-171.7535,179.2403,-172.0154
184.0839,-173.0065,183.9343,-171.2486
183.9343,-171.2486,184.4766,-171.1925
184.4766,-171.1925,184.6075,-172.9691
184.6075,-172.9691,183.9904,-172.9878
200.4621,-220.2696,191.0318,-221.2263
199.4967,-206.9563,198.4040,-207.0697
198.4040,-207.0697,198.4762,-208.2139
198.4762,-208.2139,199.0740,-208.1624
201.3727,-210.4920,198.6926,-210.7394
198.6823,-210.7394,198.7854,-211.8115
196.3777,-179.0625,198.0287,-208.1349
166.0641,-205.3245,185.7667,-203.6559
196.1257,-181.6683,196.2177,-182.9552
196.2177,-182.9552,196.5394,-182.9399
196.6466,-185.2686,196.2789,-185.2992
196.2789,-185.2992,196.3555,-186.6168
196.3555,-186.6168,196.7539,-186.6015
196.8611,-188.9302,196.4781,-188.9608
196.4781,-188.9608,196.5547,-190.0945
196.5547,-190.0945,196.9837,-190.0792
197.0793,-192.5935,196.6899,-192.6227
196.6899,-192.6227,196.7677,-193.7424
196.7677,-193.7424,197.1864,-193.7229
197.3130,-196.1084,196.9235,-196.1473
196.9235,-196.1473,197.0014,-197.4715
197.0014,-197.4715,197.3909,-197.4520
197.4785,-199.8861,197.1474,-199.9153
197.1408,-199.9531,197.1851,-201.1149
197.6802,-203.5168,197.2812,-203.5488
197.2812,-203.5488,197.3450,-204.7616
